id,article_id,conversation_id,turn_id,"speaker","text","person_id_1","person_id_2",Emotion,EmotionalPolarity,Empathy,SelfDisclosure
5502,417,221,23,"Person 2","Yeah, for sure.  Anyway, it was nice chatting with you.  Hope you have a nice day.  bye","p027","p062",1.6667,0.3333,1,1
5503,417,221,24,"Person 1","Right on brother, keep on trucking. lol bye","p027","p062",1.6667,0,0.6667,1
5504,417,222,0,"Person 1","In my opinion, the man was totally within his rights.  That dog should have been on a leash plus the owner failed to restrain it when it attacked him.  I'm fed up with people being inconsiderate of others and having unleashed dogs in public places that endanger the safety of others.  What if it had been a child?","p029","p064",4.3333,2,2.3333,2.6667
5505,417,222,1,"Person 2","Yeah, I do agree that it is annoying when people don't follow the rules and just let their unleashed and very bad dogs in a park. I have left parks before because I have 2 small children and do not want unleashed dogs around them","p029","p064",3.6667,2,2,3
5506,417,222,2,"Person 1","Same here.  I have three small children and a teen and I don't want aggressive unleashed dogs around any of them.  Not to mention, and this is less serious, but we had to leave a park just recently bc someone's dog was pooping everywhere and they were just leaving it.  My toddlers could crawl into that and get it on their hands.  Disgusting.  So inconsiderate.","p029","p064",3.6667,2,1.3333,3.3333
5507,417,222,3,"Person 2","Yes, I have a 6 year old and a 1 year old, its enough having to watch them around water since we live by the beach. People just let their dogs go unleashed all the time and then they run towards my children and you don't know if these dogs are up to date on their vaccinations either","p029","p064",3,2,1.6667,3
5508,417,222,4,"Person 1","Oh yeah, that's totally unacceptable.  I just feel like people should be more considerate about their pets and other people.  Just have them on a leash and clean up their waste, plus take them into non-trafficked areas when they need to go.  The article also doesn't even mention the breed of the dog, I don't think, not that it really matters.  It was uncool regardless.","p029","p064",3.3333,2,1.3333,2.3333
5509,417,222,5,"Person 2","I looked up the article and it was a very big black lab. Also the dog was dancing around the man, so it was going to attack him","p029","p064",2.3333,1.6667,2,2
5510,417,222,6,"Person 1","Yeah, I would have been scared myself.  You just never know with a dog.  I read things in the paper all the time about attacks.  My parents have some ridiculous aggressive dog and we don't even go to their house anymore because of it.","p029","p064",3.6667,2,1.6667,3.3333
5511,417,222,7,"Person 2","I have a German Shepard, she is so sweet and is scared of her own shadow but she is never allowed to be alone with the kids. My in laws have 3 (very bad) dogs and they scare me and they are a forth of the size as my dog","p029","p064",3,1.3333,2,3
5512,417,222,8,"Person 1","Theirs is a specially trained attack Czech german shepherd.  It aggressively barks at anyone who approaches it (that is not them) and has issues.  It recently chewed up the wiring on its crate so badly that its teeth were broken.","p029","p064",3.6667,1.6667,1.6667,2.6667
5513,417,222,9,"Person 2","Yea that is terrifying. Police dogs are known to attack children too, just because they are trained to kill basically","p029","p064",3.3333,2,2,2
5514,417,222,10,"Person 1","Yeah exactly, and that's exactly what this dog is.  It has really damaged our relationship because we can't bring our kids around them anymore.  My sister doesn't even have kids and she doesn't feel comfortable going over there either.  Crazy.  Picking a dog over family.","p029","p064",4,2,1.6667,3.3333
5515,417,222,11,"Person 2","Yep, as soon as my in laws got their last dog they don't even baby sit anymore and just go googly eyes over a silly dog, kind of weird. They should want to see the grand babies","p029","p064",3.6667,2,1.6667,3
5516,417,222,12,"Person 1","yeah exactly!  it's insulting.  But anyway, it is what it is.","p029","p064",3.3333,2,1.3333,1.6667
5517,417,222,13,"Person 2","It is! I would think when I have grand children I would want to see them as much as possible. I was reading up and dog people are freaking out that the guy didn't get charges pressed against him. Face palm","p029","p064",3.3333,2,1.3333,2.6667
5518,417,222,14,"Person 1","Oh I bet they are outraged!!  I was totally expecting to get a dog person defending the man with this HIT and dreading the ensuing conversation.  I would want to see my grandchildren and would easily re-home any pet that was standing in the way of that.","p029","p064",3.6667,2,2,3.3333
5519,417,222,15,"Person 2","Well when i first read it i thought the dog was just playing around and the guy was just shooting the dog because he had a few screws loose but then i looked up the article somewhere else","p029","p064",2.6667,1.3333,2,1.6667
5520,417,222,16,"Person 1","that was a good idea.  I guess I am already slightly biased against dogs bc of the issue with my parents, plus I am always reading about dogs that killed some innocent child or baby.  It breaks my heart.  I know dogs make great pets for some people and I support that but just be responsible and considierate.","p029","p064",3.6667,1.3333,1.6667,2.6667
5521,417,222,17,"Person 2","Yea I am kind of in the middle, I know some people are violent against dogs for no reason and that is not acceptable but the dog was definitively going to attack that man.","p029","p064",2.6667,1.3333,1.3333,2.6667
5522,417,222,18,"Person 1","I agree with you that if it is for no reason that is unacceptable.  It is also tragic to read about inncoent dogs being abused or hurt by cruel sick people.  Well thank you for sharing your thoughts with me, I have enjoyed our conversation.  Have a great day.  goodbye","p029","p064",3.6667,1.6667,1.3333,2.3333
5523,417,222,19,"Person 2","Thank you, you too!","p029","p064",1.6667,0.6667,0.6667,1
5524,417,222,20,"Person 1","thank you!  I think you have to type in goodbye","p029","p064",1.3333,0.6667,0.6667,1
5525,417,222,21,"Person 2","goodbye","p029","p064",1,1,0.6667,1
5526,417,223,0,"Person 1","I blame the dog owner for the dog's death.","p035","p028",2.6667,2,2.3333,3
5527,417,223,1,"Person 2","She is definitely partially at fault for not keeping her dog on a leash like she was supposed to but at the same time i am unsure if there is really any blame to pass around. All i know is i feel awful for her.","p035","p028",3.3333,2,2,2.6667
5528,417,223,2,"Person 1","I feel bad for the dog and her, but I can not blame the man for shooting the dog","p035","p028",3,1.3333,3,2.3333
5529,417,223,3,"Person 2","I can't blame him either, the way i see it is this is just a sad accident.","p035","p028",2.6667,1.3333,2.3333,2.6667
5530,417,223,4,"Person 1","Yeah, what do you think about the rules of park?","p035","p028",1.3333,1,1.6667,1
5531,417,223,5,"Person 2","I think the rules are perfectly fine, they are clear about no animals of their leashes. Do you think anyone should have been charged or fined?","p035","p028",2,0.3333,1.6667,2.6667
5532,417,223,6,"Person 1","No, I support the right to bear arms, but I can not see myself carrying a gun everywhere","p035","p028",2,0.3333,2,2.6667
5533,417,223,7,"Person 2","I agree he was well within his rights and he probably really felt threatened. I could not either but i definitely understand people who do. If i was the owner i don't think i would be able to get another dog after that though.","p035","p028",2.6667,1.3333,3,3
5534,417,223,8,"Person 1","It would take me a long long time to get another dog.","p035","p028",2.6667,1.6667,3.3333,3
5535,417,223,9,"Person 2","Definitely, i hopefully the owner is able to find peace. At the end of the article it seems like she is coming to terms with it being an accident","p035","p028",3,0,2.6667,2.6667
5536,417,223,10,"Person 1","Yeah, she knew she could not really blame the guy for shooting the dog","p035","p028",2,0.3333,3,2.3333
5537,417,223,11,"Person 2","For sure, but once she comes to terms with not blaming him i hope she does not start to blame herself in anyway.","p035","p028",2.3333,2,3.3333,2.6667
5538,417,223,12,"Person 1","I do not think she needs to become depressed, but it was mainly her fault","p035","p028",2.3333,2,1.6667,2.6667
5539,417,223,13,"Person 2","Yeah, hopefully the only think that comes of this is everyone moves on in their own way.","p035","p028",2,0.3333,1.3333,2
5540,417,223,14,"Person 1","I agree. I really don't think her dog was going to bite him, but was just an excited dog.","p035","p028",2.3333,0.3333,2.3333,2.3333
5541,417,223,15,"Person 2","Yeah most likely just a playful dog. I think if they dog were going to bite it would have lead with barking or given a sign. I wonder if the man has had any bad experiences with dogs in his life that caused him to react.","p035","p028",1.6667,0.3333,2.6667,2.6667
5542,417,223,16,"Person 1","Yeah he could had just been afraid of dogs","p035","p028",1.3333,1.6667,3,1.6667
5543,417,223,17,"Person 2","Thats what i was thinking yeah.","p035","p028",1.6667,1,1,1.6667
5544,417,223,18,"Person 1","Do you have any pets?","p035","p028",1.3333,1,1.3333,1
5545,417,223,19,"Person 2","Not anymore but i have had dogs before, never big ones like the woman. Have you?","p035","p028",2.3333,0.6667,2,3
5546,417,223,20,"Person 1","I used to but my dog died of old age.","p035","p028",2,2,2,3
5547,417,223,21,"Person 2","Better way to go than the one in the story that poor thing. Feels like losing your best friend.","p035","p028",2.6667,2,3.3333,2.6667
5548,417,223,22,"Person 1","Do you have anymore comments about the article?","p035","p028",1,1,0.3333,1
5549,417,223,23,"Person 2","No i don't think so.","p035","p028",1,1,0.3333,1
5550,417,223,24,"Person 1","nice chatting with you! bye","p035","p028",1.3333,0.3333,0.3333,1
5551,417,223,25,"Person 2","Likewise, goodbye.","p035","p028",1,1,0.3333,1
5552,417,224,0,"Person 1","I found the article ot be a sad overall story","p051","p044",3,2,2,2
5553,417,224,1,"Person 2","I too find it that way and annoyed at the claim of the Gun user","p051","p044",3,2,2.6667,2.3333
5554,417,224,2,"Person 1","It seems like many others things could have been done by the other person","p051","p044",2.3333,1.3333,2.6667,1.6667
5555,417,224,3,"Person 2","Yeah and not just concluding to just kill the dog","p051","p044",3,2,3,1.6667
5556,417,224,4,"Person 1","Granted the others person broke a leash law, but the death of their pet should not be the punishment for that","p051","p044",2.6667,2,3.3333,2.3333
5557,417,224,5,"Person 2","You are right. i can't imagine losing such a companion","p051","p044",3.3333,2,3.6667,2.3333
5558,417,224,6,"Person 1","The person should be fined severly and lose his conceal and carry permit/liscence for that.","p051","p044",4,1.6667,2.6667,2.6667
5559,417,224,7,"Person 2","I wonder if he can murder an individual on such a claim","p051","p044",3,2,2.6667,1.6667
5560,417,224,8,"Person 1","Exactly, hypothtecially if a shady looking person walks up to him in a park to ask for change, would he have gotten away with shooting them as a precaution?","p051","p044",2.6667,2,3,2
5561,417,224,9,"Person 2","personally i am not a fan of guns","p051","p044",2,2,1.6667,2
5562,417,224,10,"Person 1","I dont mind responsible gun use, but I do not like going to far on the other side like some do and refuse to consider any gun regualtion laws","p051","p044",2.3333,1.3333,2.6667,3
5563,417,224,11,"Person 2","agree with you on that. by chance do you have a dog pet?","p051","p044",2,1,1.3333,1.3333
